CATEGORY_NAME,CONTENT_ID,CONTENT_NAME,CONTENT_TYPE,DEPTH,EXPIRE_DATE,LAST_UPDATED_DATE,PUBLISH_DATE,STATUS,SUMMARY_TEXT,TEXT,URL
2019 Reports (Monthly),746215,October 2019 Land Use Review Intakes,B,2,,2019-11-01 18:38:22 UTC,2019-11-01 18:38:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746215
2019 Reports (Monthly),746216,October 2019 Issued Commercial Building Permits,B,2,,2019-11-01 18:38:37 UTC,2019-11-01 18:38:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746216
2019 Reports (Monthly),746217,October 2019 Commercial Building Permit Intakes,B,2,,2019-11-01 18:38:52 UTC,2019-11-01 18:38:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746217
2019 Reports (Weekly),746329,"October 28, 2019 to November 3, 2019 Issued Residential Permits",B,2,,2019-11-04 17:52:52 UTC,2019-11-04 17:52:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746329
2019 Reports (Weekly),746333,"October 28, 2019 to November 3, 2019 Residential Permit Intakes",B,2,,2019-11-04 18:24:33 UTC,2019-11-04 18:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746333
2019 Reports (Weekly),746334,"October 28, 2019 to November 3, 2019 Issued Facility Permits",B,2,,2019-11-04 18:26:17 UTC,2019-11-04 18:26:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746334
2019 Reports (Weekly),746336,"October 28, 2019 to November 3, 2019 Facility Permit Intakes",B,2,,2019-11-04 18:26:51 UTC,2019-11-04 18:26:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746336
2019 Reports (Weekly),746337,"October 28, 2019 to November 3, 2019 Land Use Review Intakes",B,2,,2019-11-04 18:27:04 UTC,2019-11-04 18:26:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746337
2019 Reports (Weekly),746347,"October 28, 2019 to November 3, 2019 Issued Commercial Building Permits",B,2,,2019-11-04 18:48:46 UTC,2019-11-04 18:48:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746347
2019 Reports (Weekly),746350,"October 28, 2019 to November 3, 2019 Commercial Building Permit Intakes",B,2,,2019-11-04 18:57:53 UTC,2019-11-04 18:57:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746350
2019 Reports (Weekly),746890,"November 4, 2019 to November 10, 2019 Issued Residential Permits",B,2,,2019-11-12 18:41:09 UTC,2019-11-12 18:40:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746890
2019 Reports (Weekly),746891,"November 4, 2019 to November 10, 2019 Residential Permit Intakes",B,2,,2019-11-12 18:42:22 UTC,2019-11-12 18:42:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746891
2019 Reports (Weekly),746892,"November 4, 2019 to November 10, 2019 Issued Facility Permits",B,2,,2019-11-12 18:44:19 UTC,2019-11-12 18:44:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746892
2019 Reports (Weekly),746893,"November 4, 2019 to November 10, 2019 Facility Permit Intakes",B,2,,2019-11-12 18:44:59 UTC,2019-11-12 18:44:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746893
2019 Reports (Weekly),746894,"November 4, 2019 to November 10, 2019 Land Use Review Intakes",B,2,,2019-11-12 18:45:27 UTC,2019-11-12 18:45:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746894
2019 Reports (Weekly),746895,"November 4, 2019 to November 10, 2019 Issued Commercial Building Permits",B,2,,2019-11-12 18:45:51 UTC,2019-11-12 18:45:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746895
2019 Reports (Weekly),746896,"November 4, 2019 to November 10, 2019 Commercial Building Permit Intakes",B,2,,2019-11-12 18:46:12 UTC,2019-11-12 18:45:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/746896
2019 Reports (Weekly),747323,"November 11, 2019 to November 17, 2019 Issued Residential Permits",B,2,,2019-11-18 21:12:17 UTC,2019-11-18 21:06:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747323
2019 Reports (Weekly),747325,"November 11, 2019 to November 17, 2019 Residential Permit Intakes",B,2,,2019-11-18 21:14:35 UTC,2019-11-18 21:14:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747325
2019 Reports (Weekly),747326,"November 11, 2019 to November 17, 2019 Issued Facility Permits",B,2,,2019-11-19 18:50:37 UTC,2019-11-18 21:14:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747326
2019 Reports (Weekly),747327,"November 11, 2019 to November 17, 2019 Facility Permit Intakes",B,2,,2019-11-18 21:15:11 UTC,2019-11-18 21:14:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747327
2019 Reports (Weekly),747328,"November 11, 2019 to November 17, 2019 Land Use Review Intakes",B,2,,2019-11-18 21:15:31 UTC,2019-11-18 21:15:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747328
2019 Reports (Weekly),747329,"November 11, 2019 to November 17, 2019 Issued Commercial Building Permits",B,2,,2019-11-18 21:15:51 UTC,2019-11-18 21:15:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747329
2019 Reports (Weekly),747330,"November 11, 2019 to November 17, 2019 Commercial Building Permit Intakes",B,2,,2019-11-18 21:16:05 UTC,2019-11-18 21:15:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747330
2019 Reports (Weekly),747833,"November 18, 2019 to November 24, 2019 Issued Residential Permits",B,2,,2019-11-25 18:34:45 UTC,2019-11-25 17:20:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747833
2019 Reports (Weekly),747834,"November 18, 2019 to November 24, 2019 Residential Permit Intakes",B,2,,2019-11-25 18:35:00 UTC,2019-11-25 18:34:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747834
2019 Reports (Weekly),747836,"November 18, 2019 to November 24, 2019 Issued Facility Permits",B,2,,2019-11-25 18:35:12 UTC,2019-11-25 18:35:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747836
2019 Reports (Weekly),747837,"November 18, 2019 to November 24, 2019 Facility Permit Intakes",B,2,,2019-11-25 18:35:43 UTC,2019-11-25 18:35:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747837
2019 Reports (Weekly),747838,"November 18, 2019 to November 24, 2019 Land Use Review Intakes",B,2,,2019-11-25 18:35:58 UTC,2019-11-25 18:35:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747838
2019 Reports (Weekly),747839,"November 18, 2019 to November 24, 2019 Issued Commercial Building Permits",B,2,,2019-11-25 18:36:15 UTC,2019-11-25 18:36:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747839
2019 Reports (Weekly),747841,"November 18, 2019 to November 24, 2019 Commercial Building Permit Intakes",B,2,,2019-11-25 18:36:45 UTC,2019-11-25 18:36:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/747841
2019 Reports (Weekly),748300,"November 25, 2019 to December 1, 2019 Issued Residential Permits",B,2,,2019-12-02 18:19:53 UTC,2019-12-02 18:19:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748300
2019 Reports (Weekly),748301,"November 25, 2019 to December 1, 2019 Residential Permit Intakes",B,2,,2019-12-02 18:20:14 UTC,2019-12-02 18:19:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748301
2019 Reports (Weekly),748303,"November 25, 2019 to December 1, 2019 Issued Facility Permits",B,2,,2019-12-02 18:22:43 UTC,2019-12-02 18:21:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748303
2019 Reports (Weekly),748304,"November 25, 2019 to December 1, 2019 Facility Permit Intakes",B,2,,2019-12-02 18:23:07 UTC,2019-12-02 18:22:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748304
2019 Reports (Weekly),748305,"November 25, 2019 to December 1, 2019 Land Use Review Intakes",B,2,,2019-12-02 18:23:24 UTC,2019-12-02 18:23:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748305
2019 Reports (Weekly),748306,"November 25, 2019 to December 1, 2019 Issued Commercial Building Permits",B,2,,2019-12-02 18:23:38 UTC,2019-12-02 18:23:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748306
2019 Reports (Weekly),748307,"November 25, 2019 to December 1, 2019 Commercial Building Permit Intakes",B,2,,2019-12-02 18:23:56 UTC,2019-12-02 18:23:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748307
2019 Reports (Weekly),748319,"November 25, 2019 to December 1, 2019 Issued Residential Permits",B,2,,2019-12-02 19:26:04 UTC,2019-12-02 19:25:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748319
2019 Reports (Weekly),748320,"November 25, 2019 to December 1, 2019 Residential Permit Intakes",B,2,,2019-12-02 19:26:47 UTC,2019-12-02 19:26:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748320
2019 Reports (Monthly),748336,November 2019 Issued Residential Permits,B,2,,2019-12-02 21:57:36 UTC,2019-12-02 21:10:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748336
2019 Reports (Monthly),748337,November 2019 Residential Permits Intakes,B,2,,2019-12-02 21:11:10 UTC,2019-12-02 21:10:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748337
2019 Reports (Monthly),748338,November 2019 Issued Facility Permits,B,2,,2019-12-02 21:11:37 UTC,2019-12-02 21:11:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748338
2019 Reports (Monthly),748339,November 2019 Facility Permit Intakes,B,2,,2019-12-02 21:13:31 UTC,2019-12-02 21:13:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748339
2019 Reports (Monthly),748340,November 2019 Land Use Review Intakes,B,2,,2019-12-02 21:14:10 UTC,2019-12-02 21:13:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748340
2019 Reports (Monthly),748341,November 2019 Issued Commercial Building Permits,B,2,,2019-12-02 21:14:26 UTC,2019-12-02 21:14:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748341
2019 Reports (Monthly),748342,November 2019 Commercial Building Permit Intakes,B,2,,2019-12-02 21:14:41 UTC,2019-12-02 21:14:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748342
2019 Reports (Weekly),748743,"December 2, 2019 to December 8, 2019 Issued Residential Permits",B,2,,2019-12-09 18:57:14 UTC,2019-12-09 18:56:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748743
2019 Reports (Weekly),748744,"December 2, 2019 to December 8, 2019 Residential Permit Intakes",B,2,,2019-12-09 18:58:02 UTC,2019-12-09 18:57:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748744
2019 Reports (Weekly),748745,"December 2, 2019 to December 8, 2019 Issued Facility Permits",B,2,,2019-12-09 18:58:31 UTC,2019-12-09 18:58:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748745
2019 Reports (Weekly),748746,"December 2, 2019 to December 8, 2019 Facility Permit Intakes",B,2,,2019-12-09 18:59:54 UTC,2019-12-09 18:59:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748746
2019 Reports (Weekly),748747,"December 2, 2019 to December 8, 2019 Land Use Review Intakes",B,2,,2019-12-09 19:00:23 UTC,2019-12-09 19:00:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748747
2019 Reports (Weekly),748748,"December 2, 2019 to December 8, 2019 Issued Commercial Building Permits",B,2,,2019-12-09 19:00:54 UTC,2019-12-09 19:00:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748748
2019 Reports (Weekly),748749,"December 2, 2019 to December 8, 2019 Commercial Building Permit Intakes",B,2,,2019-12-09 19:01:17 UTC,2019-12-09 19:01:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/748749
2019 Reports (Weekly),749683,"December 9, 2019 to December 15, 2019 Issued Residential Permits",B,2,,2019-12-16 17:27:21 UTC,2019-12-16 17:27:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/749683
2019 Reports (Weekly),749684,"December 9, 2019 to December 15, 2019 Residential Permit Intakes",B,2,,2019-12-16 17:27:38 UTC,2019-12-16 17:27:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/749684
2019 Reports (Weekly),749686,"December 9, 2019 to December 15, 2019 Issued Facility Permits",B,2,,2019-12-16 17:27:52 UTC,2019-12-16 17:27:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/749686
2019 Reports (Weekly),749687,"December 9, 2019 to December 15, 2019 Facility Permit Intakes",B,2,,2019-12-16 17:28:06 UTC,2019-12-16 17:27:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/749687
2019 Reports (Weekly),749688,"December 9, 2019 to December 15, 2019 Land Use Review Intakes",B,2,,2019-12-16 17:28:20 UTC,2019-12-16 17:28:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/749688
2019 Reports (Weekly),749689,"December 9, 2019 to December 15, 2019 Issued Commercial Building Permits",B,2,,2019-12-16 17:28:36 UTC,2019-12-16 17:28:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/749689
2019 Reports (Weekly),749690,"December 9, 2019 to December 15, 2019 Commercial Building Permit Intakes",B,2,,2019-12-16 17:28:53 UTC,2019-12-16 17:28:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/749690
2019 Reports (Weekly),750141,"December 16, 2019 to December 22, 2019 Issued Residential Permits",B,2,,2019-12-23 21:12:00 UTC,2019-12-23 21:11:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750141
2019 Reports (Weekly),750142,"December 16, 2019 to December 22, 2019 Residential Permit Intakes",B,2,,2019-12-23 21:14:31 UTC,2019-12-23 21:12:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750142
2019 Reports (Weekly),750143,"December 16, 2019 to December 22, 2019 Issued Facility Permits",B,2,,2019-12-23 21:23:13 UTC,2019-12-23 21:14:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750143
2019 Reports (Weekly),750144,"December 16, 2019 to December 22, 2019 Facility Permit Intakes",B,2,,2019-12-23 21:15:27 UTC,2019-12-23 21:15:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750144
2019 Reports (Weekly),750145,"December 16, 2019 to December 22, 2019 Land Use Review Intakes",B,2,,2019-12-23 21:15:46 UTC,2019-12-23 21:15:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750145
2019 Reports (Weekly),750146,"December 16, 2019 to December 22, 2019 Issued Commercial Building Permits",B,2,,2019-12-23 21:16:05 UTC,2019-12-23 21:15:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750146
2019 Reports (Weekly),750147,"December 16, 2019 to December 22, 2019 Commercial Building Permit Intakes",B,2,,2019-12-23 21:16:29 UTC,2019-12-23 21:16:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750147
2019 Reports (Weekly),750413,"December 23, 2019 to December 29, 2019 Issued Residential Permits",B,2,,2019-12-30 19:49:15 UTC,2019-12-30 19:48:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750413
2019 Reports (Weekly),750414,"December 23, 2019 to December 29, 2019  Residential Permit Intakes",B,2,,2019-12-30 19:49:41 UTC,2019-12-30 19:49:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750414
2019 Reports (Weekly),750415,"December 23, 2019 to December 29, 2019 Issued Facility Permits",B,2,,2019-12-30 19:49:59 UTC,2019-12-30 19:49:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750415
2019 Reports (Weekly),750416,"December 23, 2019 to December 29, 2019 Facility Permit Intakes",B,2,,2019-12-30 19:50:16 UTC,2019-12-30 19:50:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750416
2019 Reports (Weekly),750417,"December 23, 2019 to December 29, 2019 Land Use Review Intakes",B,2,,2019-12-30 19:50:41 UTC,2019-12-30 19:50:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750417
2019 Reports (Weekly),750418,"December 23, 2019 to December 29, 2019 Issued Commercial Building Permits",B,2,,2019-12-30 19:52:04 UTC,2019-12-30 19:51:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750418
2019 Reports (Weekly),750419,"December 23, 2019 to December 29, 2019 Commercial Building Permit Intakes",B,2,,2019-12-30 19:52:29 UTC,2019-12-30 19:52:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750419
2019 Reports (Monthly),750633,December 2019 Issued Residential Permits,B,2,,2020-01-02 16:48:18 UTC,2020-01-02 16:44:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750633
2019 Reports (Monthly),750634,December 2019 Residential Permit Intakes,B,2,,2020-01-02 16:48:43 UTC,2020-01-02 16:48:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750634
2019 Reports (Monthly),750635,December 2019 Issued Facility Permits,B,2,,2020-01-02 16:49:03 UTC,2020-01-02 16:48:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750635
2019 Reports (Monthly),750636,December 2019 Facility Permit Intakes,B,2,,2020-01-02 16:49:51 UTC,2020-01-02 16:49:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750636
2019 Reports (Monthly),750637,December 2019 Land Use Review Intakes,B,2,,2020-01-02 16:50:13 UTC,2020-01-02 16:49:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750637
2019 Reports (Monthly),750638,December 2019 Issued Commercial Building Permits,B,2,,2020-01-02 16:50:33 UTC,2020-01-02 16:50:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750638
2019 Reports (Monthly),750639,December 2019 Commercial Building Permit Intakes,B,2,,2020-01-02 16:50:54 UTC,2020-01-02 16:50:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750639
2019 Reports (Weekly),750910,"December 30, 2019 to January 5, 2020 Issued Residential Permits",B,2,,2020-01-06 22:30:46 UTC,2020-01-06 22:18:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750910
2019 Reports (Weekly),750911,"December 30, 2019 to January 5, 2020 Residential Permit Intakes",B,2,,2020-01-06 22:34:10 UTC,2020-01-06 22:33:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750911
2019 Reports (Weekly),750912,"December 30, 2019 to January 5, 2020 Issued Facility Permits",B,2,,2020-01-06 22:42:09 UTC,2020-01-06 22:41:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750912
2019 Reports (Weekly),750913,"December 30, 2019 to January 5, 2020 Facility Permit Intakes",B,2,,2020-01-06 22:42:41 UTC,2020-01-06 22:42:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750913
2019 Reports (Weekly),750914,"December 30, 2019 to January 5, 2020 Land Use Review Intakes",B,2,,2020-01-06 22:45:15 UTC,2020-01-06 22:44:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750914
2019 Reports (Weekly),750917,"December 30, 2019 to January 5, 2020 Issued Commercial Building Permits",B,2,,2020-01-06 22:53:46 UTC,2020-01-06 22:53:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750917
2019 Reports (Weekly),750918,"December 30, 2019 to January 5, 2020 Commercial Building Permit Intakes",B,2,,2020-01-06 22:54:08 UTC,2020-01-06 22:53:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/750918
2020 Reports (Weekly),751459,"January 6, 2020 to January 12, 2020 Issued Residential Permits",B,2,,2020-01-13 22:40:05 UTC,2020-01-13 22:39:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751459
2020 Reports (Weekly),751460,"January 6, 2020 to January 12, 2020 Residential Permit Intakes",B,2,,2020-01-13 22:40:25 UTC,2020-01-13 22:40:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751460
2020 Reports (Weekly),751461,"January 6, 2020 to January 12, 2020 Issued Facility Permits",B,2,,2020-01-13 22:40:43 UTC,2020-01-13 22:40:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751461
2020 Reports (Weekly),751462,"January 6, 2020 to January 12, 2020 Facility Permit Intakes",B,2,,2020-01-13 22:40:57 UTC,2020-01-13 22:40:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751462
2020 Reports (Weekly),751463,"January 6, 2020 to January 12, 2020 Land Use Review Intakes",B,2,,2020-01-13 22:41:13 UTC,2020-01-13 22:41:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751463
2020 Reports (Weekly),751464,"January 6, 2020 to January 12, 2020 Issued Commercial Building Permits",B,2,,2020-01-13 22:41:36 UTC,2020-01-13 22:41:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751464
2020 Reports (Weekly),751465,"January 6, 2020 to January 12, 2020 Commercial Building Permit Intakes",B,2,,2020-01-13 22:42:32 UTC,2020-01-13 22:42:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751465
2020 Reports (Weekly),751898,"January 13, 2020 to January 19, 2020 Issued Residential Permits",B,2,,2020-01-21 17:23:51 UTC,2020-01-21 17:23:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751898
2020 Reports (Weekly),751899,"January 13, 2020 to January 19, 2020 Residential Permit Intakes",B,2,,2020-01-21 17:24:08 UTC,2020-01-21 17:23:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751899
2020 Reports (Weekly),751900,"January 13, 2020 to January 19, 2020 Issued Facility Permits",B,2,,2020-01-21 17:24:23 UTC,2020-01-21 17:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751900
2020 Reports (Weekly),751901,"January 13, 2020 to January 19, 2020 Facility Permit Intakes",B,2,,2020-01-21 17:24:39 UTC,2020-01-21 17:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751901
2020 Reports (Weekly),751902,"January 13, 2020 to January 19, 2020 Land Use Review Intakes",B,2,,2020-01-21 17:24:55 UTC,2020-01-21 17:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751902
2020 Reports (Weekly),751903,"January 13, 2020 to January 19, 2020 Issued Commercial Building Permits",B,2,,2020-01-21 17:25:13 UTC,2020-01-21 17:25:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751903
2020 Reports (Weekly),751904,"January 13, 2020 to January 19, 2020 Commercial Building Permit Intakes",B,2,,2020-01-21 17:25:29 UTC,2020-01-21 17:25:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/751904
2020 Reports (Weekly),752247,"January 20, 2020 to January 26, 2020 Issued Residential Permits",B,2,,2020-01-27 17:16:09 UTC,2020-01-27 17:15:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752247
2020 Reports (Weekly),752248,"January 20, 2020 to January 26, 2020 Residential Permit Intakes",B,2,,2020-01-27 17:16:23 UTC,2020-01-27 17:16:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752248
2020 Reports (Weekly),752249,"January 20, 2020 to January 26, 2020 Issued Facility Permits",B,2,,2020-01-27 17:16:39 UTC,2020-01-27 17:16:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752249
2020 Reports (Weekly),752250,"January 20, 2020 to January 26, 2020 Facility Permit Intakes",B,2,,2020-01-27 17:16:54 UTC,2020-01-27 17:16:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752250
2020 Reports (Weekly),752251,"January 20, 2020 to January 26, 2020 Land Use Review Intakes",B,2,,2020-01-27 17:17:31 UTC,2020-01-27 17:16:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752251
2020 Reports (Weekly),752253,"January 20, 2020 to January 26, 2020 Issued Commercial Building Permits",B,2,,2020-01-27 17:17:49 UTC,2020-01-27 17:17:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752253
2020 Reports (Weekly),752254,"January 20, 2020 to January 26, 2020 Commercial Building Permit Intakes",B,2,,2020-01-27 17:18:02 UTC,2020-01-27 17:17:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752254
2020 Reports (Weekly),752978,"January 27, 2020 to February 2, 2020 Issued Residential Permits",B,2,,2020-02-03 19:45:25 UTC,2020-02-03 19:45:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752978
2020 Reports (Weekly),752979,"January 27, 2020 to February 2, 2020 Residential Permit Intakes",B,2,,2020-02-03 19:45:54 UTC,2020-02-03 19:45:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752979
2020 Reports (Weekly),752980,"January 27, 2020 to February 2, 2020 Issued Facility Permits",B,2,,2020-02-03 19:46:12 UTC,2020-02-03 19:45:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752980
2020 Reports (Weekly),752981,"January 27, 2020 to February 2, 2020 Facility Permit Intakes",B,2,,2020-02-03 19:46:30 UTC,2020-02-03 19:46:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752981
2020 Reports (Weekly),752982,"January 27, 2020 to February 2, 2020 Land Use Review Intakes",B,2,,2020-02-03 19:46:51 UTC,2020-02-03 19:46:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752982
2020 Reports (Weekly),752983,"January 27, 2020 to February 2, 2020 Issued Commercial Building Permits",B,2,,2020-02-03 19:47:30 UTC,2020-02-03 19:47:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752983
2020 Reports (Weekly),752984,"January 27, 2020 to February 2, 2020 Commercial Building Permit Intakes",B,2,,2020-02-03 19:47:47 UTC,2020-02-03 19:47:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752984
2020 Reports (Monthly),752998,January 2020 Issued Residential Permits,B,2,,2020-02-03 21:55:55 UTC,2020-02-03 21:55:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752998
2020 Reports (Monthly),752999,January 2020 Residential Permit Intakes,B,2,,2020-02-03 21:56:30 UTC,2020-02-03 21:56:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/752999
2020 Reports (Monthly),753001,January 2020 Issued Facility Permits,B,2,,2020-02-03 21:58:29 UTC,2020-02-03 21:58:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/753001
2020 Reports (Monthly),753003,January 2020 Facility Permit Intakes,B,2,,2020-02-03 21:59:17 UTC,2020-02-03 21:58:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/753003
2020 Reports (Monthly),753004,January 2020 Issued Land Use Review Intakes,B,2,,2020-02-03 22:02:52 UTC,2020-02-03 22:02:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/753004
2020 Reports (Monthly),753005,January 2020 Issued Commercial Building Permits,B,2,,2020-02-03 22:03:13 UTC,2020-02-03 22:02:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/753005
2020 Reports (Monthly),753006,January 2020 Commercial Building Permit Intakes,B,2,,2020-02-03 22:03:33 UTC,2020-02-03 22:03:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/753006
2020 Reports (Weekly),753573,"February 3, 2020 to February 9, 2020 Issued Residential Permits",B,2,,2020-02-28 18:52:20 UTC,2020-02-10 18:49:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/753573
2020 Reports (Weekly),753574,"February 3, 2020 to February 9, 2020 Residential Permit Intakes",B,2,,2020-02-28 17:44:45 UTC,2020-02-10 18:49:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/753574
2020 Reports (Weekly),753575,"February 3, 2020 to February 9, 2020 Issued Facility Permits",B,2,,2020-02-28 17:37:43 UTC,2020-02-10 18:49:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/753575
2020 Reports (Weekly),753576,"February 3, 2020 to February 9, 2020 Facility Permit Intakes",B,2,,2020-02-28 17:23:45 UTC,2020-02-10 18:50:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/753576
2020 Reports (Weekly),753577,"February 3, 2020 to February 9, 2020 Land Use Review Intakes",B,2,,2020-02-10 18:51:18 UTC,2020-02-10 18:50:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/753577
